Sample,Trigger,post_img_blue,post_img_green,post_img_red,w_rgb_href,vtc_de_valid,vtc_hs,vtc_vs,per_frame_clken,per_frame_href,per_frame_vsync,per_img_blue,per_img_green,per_img_red,post_frame_clken,post_frame_href,post_frame_vsync,post_img_Bit,post_img_Y,post_img_pixel,u_bound_cut/I_awb_de,state
3256,0,00000000,00000000,00000000,1,1,0,0,1,1,1,D7,E0,D7,1,1,1,0,00000000,000000000000000000000000,1,00001
3257,0,00000000,00000000,00000000,1,1,0,0,1,1,1,D5,E2,D2,1,1,1,0,00000000,000000000000000000000000,1,00001
3258,0,00000000,00000000,00000000,1,1,0,0,1,1,1,D0,DB,DF,1,1,1,0,00000000,000000000000000000000000,1,00001
3259,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CD,DD,D1,1,1,1,0,00000000,000000000000000000000000,1,00001
3260,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CF,DE,D0,1,1,1,0,00000000,000000000000000000000000,1,00001
3261,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CD,DD,CE,1,1,1,1,11111111,111111111111111111111111,1,00001
3262,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CD,D9,CE,1,1,1,0,00000000,000000000000000000000000,1,00001
3263,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CA,DE,CE,1,1,1,0,00000000,000000000000000000000000,1,00001
3264,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CA,DB,C9,1,1,1,0,00000000,000000000000000000000000,1,00001
3265,0,00000000,00000000,00000000,1,1,0,0,1,1,1,CA,D5,C8,1,1,1,0,00000000,000000000000001110000000,1,00001
3266,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C5,CB,A8,1,1,1,0,00000000,000000000000000000000000,1,00001
3267,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B4,BB,B1,1,1,1,1,11111111,111111111111111111111111,1,00001
3268,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,B2,AD,1,1,1,1,11111111,111111111111111111111111,1,00001
3269,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,B7,A7,1,1,1,1,11111111,111111111111111111111111,1,00001
3270,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B4,C6,A7,1,1,1,1,11111111,111111111111111111111111,1,00001
3271,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C1,CF,C6,1,1,1,1,11111111,111111111111111111111111,1,00001
3272,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C4,D3,C6,1,1,1,1,11111111,111111111111111111111111,1,00001
3273,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C4,D0,C4,1,1,1,1,11111111,111111111111111111111111,1,00001
3274,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C4,D0,C9,1,1,1,1,11111111,111111111111111111111111,1,00001
3275,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C3,D7,CA,1,1,1,1,11111111,111111111111111111111111,1,00001
3276,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C4,D3,C0,1,1,1,0,00000000,000000000000000000000000,1,00001
3277,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C3,D2,CD,1,1,1,0,00000000,000000000000000000000000,1,00001
3278,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C1,CC,CC,1,1,1,1,11111111,111111111111111111111111,1,00001
3279,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C3,D0,C8,1,1,1,0,00000000,000000000000000000000000,1,00001
3280,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C1,CC,C5,1,1,1,0,00000000,000000000000000000000000,1,00001
3281,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C1,D4,C3,1,1,1,0,00000000,000000000000000000000000,1,00001
3282,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BE,D1,C0,1,1,1,0,00000000,000000000000000000000000,1,00001
3283,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BE,CD,C4,1,1,1,0,00000000,000000000000000000000000,1,00001
3284,0,00000000,00000000,00000000,1,1,0,0,1,1,1,C0,CC,C1,1,1,1,0,00000000,000000000000000000000000,1,00001
3285,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BB,CD,C0,1,1,1,0,00000000,000000000000000000000000,1,00001
3286,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BD,CB,BF,1,1,1,0,00000000,000000000000000000000000,1,00001
3287,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BD,CE,C1,1,1,1,0,00000000,000000000000000000000000,1,00001
3288,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BA,CC,BB,1,1,1,0,00000000,000000000000000000000000,1,00001
3289,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BD,C8,BD,1,1,1,0,00000000,000000000000000000000000,1,00001
3290,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BF,CD,C2,1,1,1,0,00000000,000000000000000000000000,1,00001
3291,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BB,CA,BB,1,1,1,0,00000000,000000000000000000000000,1,00001
3292,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B8,C6,D1,1,1,1,0,00000000,000000000000000000000000,1,00001
3293,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BB,CA,B9,1,1,1,0,00000000,000000000000000000000000,1,00001
3294,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B8,CA,BF,1,1,1,0,00000000,000000000000000000000000,1,00001
3295,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B7,C5,BE,1,1,1,0,00000000,000000000000000000000000,1,00001
3296,0,00000000,00000000,00000000,1,1,0,0,1,1,1,BE,CD,BA,1,1,1,0,00000000,000000000000000000000000,1,00001
3297,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B7,C1,BA,1,1,1,0,00000000,000000000000000000000000,1,00001
3298,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B5,C7,BA,1,1,1,0,00000000,000000000000000000000000,1,00001
3299,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B8,C0,BD,1,1,1,0,00000000,000000000000000000000000,1,00001
3300,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B7,C4,B7,1,1,1,0,00000000,000000000000000000000000,1,00001
3301,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B5,C1,B7,1,1,1,0,00000000,000000000000000000000000,1,00001
3302,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B2,BF,AD,1,1,1,0,00000000,000000000000000000000000,1,00001
3303,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,B5,AB,1,1,1,0,00000000,000000000000000000000000,1,00001
3304,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A4,AC,A1,1,1,1,0,00000000,000000000000000000000000,1,00001
3305,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A5,98,1,1,1,0,00000000,000000000000000000000000,1,00001
3306,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A3,99,1,1,1,1,11111111,111111111111111111111111,1,00001
3307,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,A0,9B,1,1,1,1,11111111,111111111111111111111111,1,00001
3308,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AC,BF,AF,1,1,1,1,11111111,111111111111111111111111,1,00001
3309,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AF,B8,AF,1,1,1,1,11111111,111111111111111111111111,1,00001
3310,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AF,BD,B7,1,1,1,1,11111111,111111111111111111111111,1,00001
3311,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B1,BF,B2,1,1,1,1,11111111,111111111111111111111111,1,00001
3312,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B6,BE,B4,1,1,1,0,00000000,000000000000000000000000,1,00001
3313,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AF,BC,B5,1,1,1,0,00000000,000000000000000000000000,1,00001
3314,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B6,B8,AE,1,1,1,0,00000000,000000000000000000000000,1,00001
3315,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B1,BF,B2,1,1,1,0,00000000,000000000000000000000000,1,00001
3316,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B1,BE,B1,1,1,1,0,00000000,000000000000000000000000,1,00001
3317,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AF,B8,B4,1,1,1,0,00000000,000000000000000000000000,1,00001
3318,0,00000000,00000000,00000000,1,1,0,0,1,1,1,B1,B8,AD,1,1,1,0,00000000,000000000000000000000000,1,00001
3319,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AC,BB,B5,1,1,1,0,00000000,000000000000000000000000,1,00001
3320,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,B8,AD,1,1,1,0,00000000,000000000000000000000000,1,00001
3321,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,BE,BE,1,1,1,0,00000000,000000000000000000000000,1,00001
3322,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,BE,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3323,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,BE,AC,1,1,1,0,00000000,000000000000000000000000,1,00001
3324,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,B5,AD,1,1,1,0,00000000,000000000000000000000000,1,00001
3325,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AC,BA,AE,1,1,1,0,00000000,000000000000000000000000,1,00001
3326,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AE,B2,AC,1,1,1,0,00000000,000000000000000000000000,1,00001
3327,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AB,BB,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3328,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A8,B7,AF,1,1,1,0,00000000,000000000000000000000000,1,00001
3329,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AB,B4,AC,1,1,1,0,00000000,000000000000000000000000,1,00001
3330,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AC,BE,AD,1,1,1,1,11111111,111111111111111111111111,1,00001
3331,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A9,B2,AB,1,1,1,0,00000000,000000000000000000000000,1,00001
3332,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A9,B4,AC,1,1,1,0,00000000,000000000000000000000000,1,00001
3333,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AB,B7,AF,1,1,1,0,00000000,000000000000000000000000,1,00001
3334,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AD,B2,AD,1,1,1,0,00000000,000000000000000000000000,1,00001
3335,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A8,B0,A9,1,1,1,0,00000000,000000000000000000000000,1,00001
3336,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AB,B0,AB,1,1,1,0,00000000,000000000000000000000000,1,00001
3337,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AB,B5,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3338,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,B2,AC,1,1,1,0,00000000,000000000000000000000000,1,00001
3339,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A8,B6,A9,1,1,1,0,00000000,000000000000000000000000,1,00001
3340,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,B4,AB,1,1,1,0,00000000,000000000000000000000000,1,00001
3341,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A5,B0,9F,1,1,1,0,00000000,000000000000000000000000,1,00001
3342,0,00000000,00000000,00000000,1,1,0,0,1,1,1,AC,B1,A9,1,1,1,0,00000000,000000000000000000000000,1,00001
3343,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,B1,A9,1,1,1,0,00000000,000000000000000000000000,1,00001
3344,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,B6,A6,1,1,1,0,00000000,000000000000000000000000,1,00001
3345,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,B7,A9,1,1,1,0,00000000,000000000000000000000000,1,00001
3346,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,AE,A5,1,1,1,0,00000000,000000000000000000000000,1,00001
3347,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A5,AE,A3,1,1,1,0,00000000,000000000000000000000000,1,00001
3348,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A5,AB,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3349,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A6,A8,A0,1,1,1,0,00000000,000000000000000000000000,1,00001
3350,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A7,AC,AB,1,1,1,0,00000000,000000000000000000000000,1,00001
3351,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9F,AC,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3352,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A3,AB,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3353,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A3,AD,9E,1,1,1,0,00000000,000000000000000000000000,1,00001
3354,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A7,AD,A4,1,1,1,0,00000000,000000000000000000000000,1,00001
3355,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A2,AD,A0,1,1,1,0,00000000,000000000000000000000000,1,00001
3356,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9F,AA,A6,1,1,1,0,00000000,000000000000000000000000,1,00001
3357,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A0,AF,A4,1,1,1,0,00000000,000000000000000000000000,1,00001
3358,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A2,AC,A5,1,1,1,0,00000000,000000000000000000000000,1,00001
3359,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A0,AD,A4,1,1,1,0,00000000,000000000000000000000000,1,00001
3360,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A0,AB,A5,1,1,1,0,00000000,000000000000000000000000,1,00001
3361,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A0,A8,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3362,0,00000000,00000000,00000000,1,1,0,0,1,1,1,A0,A9,8E,1,1,1,0,00000000,000000000000000000000000,1,00001
3363,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9F,A8,A0,1,1,1,0,00000000,000000000000000000000000,1,00001
3364,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A6,94,1,1,1,0,00000000,000000000000000000000000,1,00001
3365,0,00000000,00000000,00000000,1,1,0,0,1,1,1,8F,9B,95,1,1,1,0,00000000,000000000000000000000000,1,00001
3366,0,00000000,00000000,00000000,1,1,0,0,1,1,1,8D,89,81,1,1,1,0,00000000,000000000000000000000000,1,00001
3367,0,00000000,00000000,00000000,1,1,0,0,1,1,1,86,8D,86,1,1,1,0,00000000,000000000000000000000000,1,00001
3368,0,00000000,00000000,00000000,1,1,0,0,1,1,1,8C,91,8E,1,1,1,0,00000000,000000000000000000000000,1,00001
3369,0,00000000,00000000,00000000,1,1,0,0,1,1,1,96,99,97,1,1,1,1,11111111,111111111111111111111111,1,00001
3370,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,AD,A3,1,1,1,1,11111111,111111111111111111111111,1,00001
3371,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9F,AD,A6,1,1,1,1,11111111,111111111111111111111111,1,00001
3372,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,A8,A4,1,1,1,1,11111111,111111111111111111111111,1,00001
3373,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,AB,A2,1,1,1,0,00000000,000000000000000000000000,1,00001
3374,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,AB,A1,1,1,1,0,00000000,000000000000000000000000,1,00001
3375,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,AA,A1,1,1,1,0,00000000,000000000000000000000000,1,00001
3376,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9F,A9,A7,1,1,1,0,00000000,000000000000000000000000,1,00001
3377,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,AF,A0,1,1,1,0,00000000,000000000000000000000000,1,00001
3378,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,AA,A0,1,1,1,0,00000000,000000000000000000000000,1,00001
3379,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,A7,9B,1,1,1,0,00000000,000000000000000000000000,1,00001
3380,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,A7,9F,1,1,1,0,00000000,000000000000000000000000,1,00001
3381,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,A1,A5,1,1,1,0,00000000,000000000000000000000000,1,00001
3382,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,AC,9D,1,1,1,0,00000000,000000000000000000000000,1,00001
3383,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A7,9B,1,1,1,0,00000000,000000000000000000000000,1,00001
3384,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A5,9E,1,1,1,0,00000000,000000000000000000000000,1,00001
3385,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A4,A3,1,1,1,0,00000000,000000000000000000000000,1,00001
3386,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9B,A3,96,1,1,1,0,00000000,000000000000000000000000,1,00001
3387,0,00000000,00000000,00000000,1,1,0,0,1,1,1,99,A5,A0,1,1,1,0,00000000,000000000000000000000000,1,00001
3388,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9C,A7,9D,1,1,1,0,00000000,000000000000000000000000,1,00001
3389,0,00000000,00000000,00000000,1,1,0,0,1,1,1,99,A4,9F,1,1,1,0,00000000,000000000000000000000000,1,00001
3390,0,00000000,00000000,00000000,1,1,0,0,1,1,1,99,A3,9E,1,1,1,0,00000000,000000000000000000000000,1,00001
3391,0,00000000,00000000,00000000,1,1,0,0,1,1,1,98,A4,9A,1,1,1,1,11111111,111111111111111111111111,1,00001
3392,0,00000000,00000000,00000000,1,1,0,0,1,1,1,99,A3,9F,1,1,1,1,11111111,111111111111111111111111,1,00001
3393,0,00000000,00000000,00000000,1,1,0,0,1,1,1,99,A6,9C,1,1,1,0,00000000,000000000000000000000000,1,00001
3394,0,00000000,00000000,00000000,1,1,0,0,1,1,1,9D,A3,98,1,1,1,0,00000000,000000000000000000000000,1,00001
3395,0,00000000,00000000,00000000,1,1,0,0,1,1,1,99,A6,9A,1,1,1,0,00000000,000000000000000000000000,1,00001
3396,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,A2,9B,1,1,1,0,00000000,000000000000000000000000,1,00001
3397,0,00000000,00000000,00000000,1,1,0,0,1,1,1,98,A2,9A,1,1,1,0,00000000,000000000000000000000000,1,00001
3398,0,00000000,00000000,00000000,1,1,0,0,1,1,1,92,A1,9A,1,1,1,0,00000000,000000000000000000000000,1,00001
3399,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,A3,98,1,1,1,0,00000000,000000000000000000000000,1,00001
3400,0,00000000,00000000,00000000,1,1,0,0,1,1,1,98,A6,9D,1,1,1,0,00000000,000000000000000000000000,1,00001
3401,0,00000000,00000000,00000000,1,1,0,0,1,1,1,96,A3,9B,1,1,1,0,00000000,000000000000000000000000,1,00001
3402,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,A7,95,1,1,1,0,00000000,000000000000000000000000,1,00001
3403,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,A0,9B,1,1,1,0,00000000,000000000000000000000000,1,00001
3404,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,A6,9A,1,1,1,0,00000000,000000000000000000000000,1,00001
3405,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,A2,94,1,1,1,0,00000000,000000000000000000000000,1,00001
3406,0,00000000,00000000,00000000,1,1,0,0,1,1,1,92,A0,97,1,1,1,0,00000000,000000000000000000000000,1,00001
3407,0,00000000,00000000,00000000,1,1,0,0,1,1,1,93,9B,98,1,1,1,0,00000000,000000000000000000000000,1,00001
3408,0,00000000,00000000,00000000,1,1,0,0,1,1,1,97,9E,95,1,1,1,0,00000000,000000000000000000000000,1,00001
3409,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,9B,97,1,1,1,0,00000000,000000000000000000000000,1,00001
3410,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,9E,95,1,1,1,0,00000000,000000000000000000000000,1,00001
3411,0,00000000,00000000,00000000,1,1,0,0,1,1,1,95,9C,94,1,1,1,0,00000000,000000000000000000000000,1,00001
3412,0,00000000,00000000,00000000,1,1,0,0,1,1,1,96,9F,97,1,1,1,0,00000000,000000000000000000000000,1,00001
3413,0,00000000,00000000,00000000,1,1,0,0,1,1,1,92,9C,99,1,1,1,0,00000000,000000000000000000000000,1,00001
3414,0,00000000,00000000,00000000,1,1,0,0,1,1,1,8D,91,8D,1,1,1,0,00000000,000000000000000000000000,1,00001
3415,0,00000000,00000000,00000000,1,1,0,0,1,1,1,89,93,87,1,1,1,0,00000000,000000000000000000000000,1,00001
3416,0,00000000,00000000,00000000,1,1,0,0,1,1,1,81,8B,81,1,1,1,0,00000000,000000000000000000000000,1,00001
3417,0,00000000,00000000,00000000,1,0,0,0,1,1,1,7D,06,7B,1,1,1,0,00000000,000000000000000000000000,1,00001
3418,0,00000000,00000000,00000000,0,0,0,0,1,1,1,00,00,00,1,1,1,0,00000000,000000000000000000000000,1,00001
3419,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,1,1,1,1,11111111,111111111111111111111111,0,00001
3420,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,1,1,1,1,11111111,111111111111111111111111,0,00001
3421,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,1,1,1,1,11111111,111111111111111111111111,0,00001
3422,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3423,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3424,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3425,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3426,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3427,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3428,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3429,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3430,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3431,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3432,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3433,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3434,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3435,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3436,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3437,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3438,0,00000000,00000000,00000000,0,0,1,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3439,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3440,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3441,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3442,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3443,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3444,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3445,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3446,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3447,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3448,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3449,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3450,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3451,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3452,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3453,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3454,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3455,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3456,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3457,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3458,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3459,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3460,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3461,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3462,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3463,0,00000000,00000000,00000000,0,0,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
3464,0,00000000,00000000,00000000,0,1,0,0,0,0,1,00,00,00,0,0,1,1,11111111,111111111111111111111111,0,00001
